X1,X2,X3,X4,X5,X6,X7,X8,X9,y
S,J1,JA0001,J1SCCC12,SP,CLMA,2300,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,2400,XXX,XDE,XDE-LS23;XDE-LSM3
S,J1,JA0001,J1SCCC12,SP,CLMA,2400,XXX,TTT,TTT-LS04;TTT-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,2400,XXX,HHHH,HHHH-LS05;HHHH-LS06;HHHH-LS08;HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,2500,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2500,XXX,HHHH,HHHH-LS01;HHHH-LS05;HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,2600,XXX,XDE,XDE-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,2600,XXX,TTT,TTT-LS01;TTT-LS02;TTT-LS03;TTT-LS04;TTT-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,2600,XXX,HHHH,HHHH-LS05;HHHH-LS06;HHHH-LS08;HHHH-LS09;HHHH-LS10;HHHH-LS11;HHHH-LS14
S,J1,JA0001,J1SCCC12,SP,CLMA,2700,XXX,TTT,TTT-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,2800,XXX,HHHH,HHHH-LS05;HHHH-LS07;HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,2900,XXX,HHHH,HHHH-LS01;HHHH-LS03;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3000,XXX,XDE,XDE-LS07;XDE-LS11;XDE-LS23;XDE-LS25;XDE-LSM3
S,J1,JA0001,J1SCCC12,SP,CLMA,3000,XXX,TTT,TTT-LS02;TTT-LS03;TTT-LS04;TTT-LS05;TTT-LS06;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3000,XXX,HHHH,HHHH-LS01;HHHH-LS03;HHHH-LS04;HHHH-LS05;HHHH-LS06;HHHH-LS07;HHHH-LS08;HHHH-LS09;HHHH-LS11;HHHH-LS12;HHHH-LS13;HHHH-LS14;HHHH-LS15;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3100,XXX,HHHH,HHHH-LS01;HHHH-LS03;HHHH-LS05;HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,3200,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3200,XXX,HHHH,HHHH-LS01;HHHH-LS05;HHHH-LS08;HHHH-LS09;HHHH-LS10;HHHH-LS13;HHHH-LS14;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3300,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3300,XXX,TTT,TTT-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,3300,XXX,HHHH,HHHH-LS06;HHHH-LS08;HHHH-LS10;HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,3400,XXX,TTT,TTT-LS02
S,J1,JA0001,J1SCCC12,SP,CLMA,3400,XXX,HHHH,HHHH-LS05;HHHH-LS08;HHHH-LS09;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3500,XXX,XDE,XDE-LS07;XDE-LS11;XDE-LS23;XDE-LS25;XDE-LSM1;XDE-LSM2
S,J1,JA0001,J1SCCC12,SP,CLMA,3500,XXX,HHHH,HHHH-LS05;HHHH-LS06;HHHH-LS07;HHHH-LS08;HHHH-LS10;HHHH-LS14;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3600,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3600,XXX,TTT,TTT-LS01;TTT-LS03;TTT-LS04
S,J1,JA0001,J1SCCC12,SP,CLMA,3600,XXX,HHHH,HHHH-LS03;HHHH-LS06;HHHH-LS07;HHHH-LS08;HHHH-LS10;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3700,XXX,HHHH,HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,3900,XXX,HHHH,HHHH-LS08;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,4000,XXX,XDE,XDE-LS07;XDE-LS10;XDE-LS23
S,J1,JA0001,J1SCCC12,SP,CLMA,4000,XXX,TTT,TTT-LS01;TTT-LS03;TTT-LS04;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4000,XXX,HHHH,HHHH-LS05;HHHH-LS09;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,4100,XXX,HHHH,HHHH-LS14
S,J1,JA0001,J1SCCC12,SP,CLMA,4200,XXX,TTT,TTT-LS01;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4300,XXX,HHHH,HHHH-LS90
S,J1,JA0001,J1SCCC12,SP,CLMA,4500,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4600,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,4800,XXX,HHHH,HHHH-LS05;HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,4900,XXX,TTT,TTT-LS01;TTT-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,5000,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,5000,XXX,TTT,TTT-LS01;TTT-LS04;TTT-LS05;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,5200,XXX,TTT,TTT-LS05;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,6000,XXX,HHHH,HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,133,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,210,XXX,XDE,XDE-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,250,XXX,XDE,XDE-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,270,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,340,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,380,XXX,HHHH,HHHH-LS01;HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,411,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,450,XXX,XDE,XDE-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,450,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,450,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,472,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,1246,XXX,HHHH,HHHH-LS05;HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,1288,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,1410,XXX,HHHH,HHHH-LS07;HHHH-LS09;HHHH-LS12
S,J1,JA0001,J1SCCC12,SP,CLMA,1442,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,1467,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,1473,XXX,XDE,XDE-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,1493,XXX,HHHH,HHHH-LS03;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,1505,XXX,HHHH,HHHH-LS06;HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,1723,XXX,HHHH,HHHH-LS10
S,J1,JA0001,J1SCCC12,SP,CLMA,1806,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,1834,XXX,HHHH,HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,1835,XXX,HHHH,HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,1853,XXX,HHHH,HHHH-LS06;HHHH-LS08;HHHH-LS10
S,J1,JA0001,J1SCCC12,SP,CLMA,1916,XXX,XDE,XDE-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,1952,XXX,HHHH,HHHH-LS06;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,1970,XXX,HHHH,HHHH-LS01;HHHH-LS06;HHHH-LS09;HHHH-LS11;HHHH-LS12
S,J1,JA0001,J1SCCC12,SP,CLMA,2050,XXX,HHHH,HHHH-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,2120,XXX,HHHH,HHHH-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,2220,XXX,HHHH,HHHH-LS01;HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,2310,XXX,HHHH,HHHH-LS05;HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,2320,XXX,HHHH,HHHH-LS01;HHHH-LS03;HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,2350,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2350,XXX,HHHH,HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,2380,XXX,HHHH,HHHH-LS05;HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,2420,XXX,HHHH,HHHH-LS01;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2435,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,2509,XXX,HHHH,HHHH-LS03;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2520,XXX,HHHH,HHHH-LS01;HHHH-LS06;HHHH-LS09
S,J1,JA0001,J1SCCC12,SP,CLMA,2550,XXX,XDE,XDE-LS06;XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2550,XXX,TTT,TTT-LS04
S,J1,JA0001,J1SCCC12,SP,CLMA,2550,XXX,HHHH,HHHH-LS03;HHHH-LS06;HHHH-LS10
S,J1,JA0001,J1SCCC12,SP,CLMA,2560,XXX,HHHH,HHHH-LS09
S,J1,JA0001,J1SCCC12,SP,CLMA,2580,XXX,HHHH,HHHH-LS03;HHHH-LS05;HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,2610,XXX,HHHH,HHHH-LS08;HHHH-LS10;HHHH-LS14;HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,2620,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,2665,XXX,HHHH,HHHH-LS01;HHHH-LS05;HHHH-LS06;HHHH-LS08;HHHH-LS10
S,J1,JA0001,J1SCCC12,SP,CLMA,2680,XXX,HHHH,HHHH-LS01;HHHH-LS03;HHHH-LS05;HHHH-LS06;HHHH-LS08;HHHH-LS10
S,J1,JA0001,J1SCCC12,SP,CLMA,2710,XXX,HHHH,HHHH-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,2711,XXX,HHHH,HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,2720,XXX,HHHH,HHHH-LS01;HHHH-LS07;HHHH-LS08;HHHH-LS09
S,J1,JA0001,J1SCCC12,SP,CLMA,2727,XXX,HHHH,HHHH-LS03;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2744,XXX,HHHH,HHHH-LS06;HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,2779,XXX,HHHH,HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,2915,XXX,HHHH,HHHH-LS01;HHHH-LS06;HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,2930,XXX,HHHH,HHHH-LS05;HHHH-LS06;HHHH-LS08;HHHH-LS09
S,J1,JA0001,J1SCCC12,SP,CLMA,2935,XXX,TTT,TTT-LS05;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2945,XXX,TTT,TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2946,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,2950,XXX,TTT,TTT-LS04
S,J1,JA0001,J1SCCC12,SP,CLMA,2950,XXX,HHHH,HHHH-LS08;HHHH-LS10;HHHH-LS14;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,2960,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,2980,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,2995,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3010,XXX,HHHH,HHHH-LS13
S,J1,JA0001,J1SCCC12,SP,CLMA,3020,XXX,HHHH,HHHH-LS01;HHHH-LS05;HHHH-LS06;HHHH-LS07;HHHH-LS08;HHHH-LS09;HHHH-LS14;HHHH-LS15;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3030,XXX,HHHH,HHHH-LS01;HHHH-LS03;HHHH-LS05;HHHH-LS06;HHHH-LS07;HHHH-LS09;HHHH-LS10;HHHH-LS13;HHHH-LS90
S,J1,JA0001,J1SCCC12,SP,CLMA,3050,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3050,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3050,XXX,HHHH,HHHH-LS05;HHHH-LS07;HHHH-LS08;HHHH-LS10;HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,3060,XXX,HHHH,HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,3084,XXX,HHHH,HHHH-LS14;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3120,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3120,XXX,HHHH,HHHH-LS01;HHHH-LS08;HHHH-LS09;HHHH-LS10
S,J1,JA0001,J1SCCC12,SP,CLMA,3124,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3140,XXX,HHHH,HHHH-LS01;HHHH-LS05;HHHH-LS06;HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,3150,XXX,HHHH,HHHH-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3165,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3190,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3190,XXX,HHHH,HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,3220,XXX,HHHH,HHHH-LS13
S,J1,JA0001,J1SCCC12,SP,CLMA,3230,XXX,HHHH,HHHH-LS01;HHHH-LS10;HHHH-LS13
S,J1,JA0001,J1SCCC12,SP,CLMA,3250,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3250,XXX,TTT,TTT-LS02;TTT-LS05;TTT-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,3250,XXX,HHHH,HHHH-LS05;HHHH-LS07;HHHH-LS08;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3255,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,3270,XXX,HHHH,HHHH-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3277,XXX,HHHH,HHHH-LS05;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3280,XXX,HHHH,HHHH-LS05;HHHH-LS14;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3290,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,3330,XXX,HHHH,HHHH-LS01;HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,3340,XXX,HHHH,HHHH-LS03;HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,3350,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,3380,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3388,XXX,HHHH,HHHH-LS14;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3425,XXX,TTT,TTT-LS01;TTT-LS04
S,J1,JA0001,J1SCCC12,SP,CLMA,3445,XXX,HHHH,HHHH-LS90
S,J1,JA0001,J1SCCC12,SP,CLMA,3515,XXX,TTT,TTT-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,3515,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3525,XXX,HHHH,HHHH-LS05;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3528,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,3650,XXX,TTT,TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3650,XXX,HHHH,HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3692,XXX,HHHH,HHHH-LS14;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3705,XXX,HHHH,HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,3710,XXX,HHHH,HHHH-LS08;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3728,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3750,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3750,XXX,TTT,TTT-LS03;TTT-LS04;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3750,XXX,HHHH,HHHH-LS03;HHHH-LS05;HHHH-LS07;HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,3806,XXX,TTT,TTT-LS04;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3806,XXX,HHHH,HHHH-LS90
S,J1,JA0001,J1SCCC12,SP,CLMA,3825,XXX,HHHH,HHHH-LS05;HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,3850,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,3850,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,3865,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3890,XXX,HHHH,HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3905,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3910,XXX,HHHH,HHHH-LS08;HHHH-LS13;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,3923,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,3930,XXX,HHHH,HHHH-LS01;HHHH-LS05;HHHH-LS06
S,J1,JA0001,J1SCCC12,SP,CLMA,3938,XXX,TTT,TTT-LS01;TTT-LS04
S,J1,JA0001,J1SCCC12,SP,CLMA,3940,XXX,TTT,TTT-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,3940,XXX,HHHH,HHHH-LS06;HHHH-LS09
S,J1,JA0001,J1SCCC12,SP,CLMA,3950,XXX,TTT,TTT-LS05;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4030,XXX,HHHH,HHHH-LS07;HHHH-LS08;HHHH-LS09
S,J1,JA0001,J1SCCC12,SP,CLMA,4080,XXX,TTT,TTT-LS02
S,J1,JA0001,J1SCCC12,SP,CLMA,4080,XXX,HHHH,HHHH-LS08;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,4090,XXX,HHHH,HHHH-LS01
S,J1,JA0001,J1SCCC12,SP,CLMA,4098,XXX,HHHH,HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,4110,XXX,HHHH,HHHH-LS08;HHHH-LS90
S,J1,JA0001,J1SCCC12,SP,CLMA,4120,XXX,HHHH,HHHH-LS07;HHHH-LS10
S,J1,JA0001,J1SCCC12,SP,CLMA,4130,XXX,TTT,TTT-LS02
S,J1,JA0001,J1SCCC12,SP,CLMA,4130,XXX,HHHH,HHHH-LS01;HHHH-LS08;HHHH-LS13;HHHH-LS90
S,J1,JA0001,J1SCCC12,SP,CLMA,4140,XXX,HHHH,HHHH-LS08
S,J1,JA0001,J1SCCC12,SP,CLMA,4165,XXX,HHHH,HHHH-LS13
S,J1,JA0001,J1SCCC12,SP,CLMA,4180,XXX,HHHH,HHHH-LS01;HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4215,XXX,TTT,TTT-LS04;TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4215,XXX,HHHH,HHHH-LS09;HHHH-LS15;HHHH-LS90
S,J1,JA0001,J1SCCC12,SP,CLMA,4280,XXX,HHHH,HHHH-LS05;HHHH-LS06;HHHH-LS08;HHHH-LS14;HHHH-LS15
S,J1,JA0001,J1SCCC12,SP,CLMA,4330,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,4350,XXX,HHHH,HHHH-LS06;HHHH-LS07;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,4439,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,4440,XXX,HHHH,HHHH-LS13
S,J1,JA0001,J1SCCC12,SP,CLMA,4545,XXX,HHHH,HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC12,SP,CLMA,4625,XXX,TTT,TTT-LS01;TTT-LS02
S,J1,JA0001,J1SCCC12,SP,CLMA,4750,XXX,TTT,TTT-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,4780,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC12,SP,CLMA,4805,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC12,SP,CLMA,4812,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4850,XXX,TTT,TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,4853,XXX,HHHH,HHHH-LS12;HHHH-LS14
S,J1,JA0001,J1SCCC12,SP,CLMA,5013,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,5060,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC12,SP,CLMA,5130,XXX,TTT,TTT-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,5140,XXX,HHHH,HHHH-LS07
S,J1,JA0001,J1SCCC12,SP,CLMA,5190,XXX,HHHH,HHHH-LS14
S,J1,JA0001,J1SCCC12,SP,CLMA,6150,XXX,HHHH,HHHH-LS98
S,J1,JA0001,J1SCCC13,SP,CLEV,200,XXX,XDE,XDE-LS05
S,J1,JA0001,J1SCCC13,SP,CLEV,300,XXX,XDE,XDE-LS05
S,J1,JA0001,J1SCCC13,SP,CLEV,300,XXX,HHHH,HHHH-LS01;HHHH-LS03
S,J1,JA0001,J1SCCC13,SP,CLEV,500,XXX,HHHH,HHHH-LS03
S,J1,JA0001,J1SCCC13,SP,CLEV,1900,XXX,XDE,XDE-LS06
S,J1,JA0001,J1SCCC13,SP,CLEV,1900,XXX,TTT,TTT-LS01;TTT-LS03;TTT-LS04
S,J1,JA0001,J1SCCC13,SP,CLEV,2100,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC13,SP,CLEV,2100,XXX,HHHH,HHHH-LS13
S,J1,JA0001,J1SCCC13,SP,CLEV,2200,XXX,HHHH,HHHH-LS06
S,J1,JA0001,J1SCCC13,SP,CLEV,2300,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC13,SP,CLEV,2300,XXX,TTT,TTT-LS04;TTT-LS05
S,J1,JA0001,J1SCCC13,SP,CLEV,2300,XXX,HHHH,HHHH-LS05
S,J1,JA0001,J1SCCC13,SP,CLEV,2400,XXX,XDE,XDE-LS23;XDE-LS24;XDE-LS25;XDE-LSM3
S,J1,JA0001,J1SCCC13,SP,CLEV,2400,XXX,TTT,TTT-LS04;TTT-LS05
S,J1,JA0001,J1SCCC13,SP,CLEV,2400,XXX,HHHH,HHHH-LS06;HHHH-LS08;HHHH-LS09;HHHH-LS10;HHHH-LS11;HHHH-LS12;HHHH-LS15
S,J1,JA0001,J1SCCC13,SP,CLEV,2500,XXX,XDE,XDE-LS07
S,J1,JA0001,J1SCCC13,SP,CLEV,2500,XXX,HHHH,HHHH-LS01;HHHH-LS05;HHHH-LS07;HHHH-LS11
S,J1,JA0001,J1SCCC13,SP,CLEV,2600,XXX,XDE,XDE-LS06
S,J1,JA0001,J1SCCC13,SP,CLEV,2600,XXX,TTT,TTT-LS01;TTT-LS02;TTT-LS03;TTT-LS04;TTT-LS06;TTT-LS07
S,J1,JA0001,J1SCCC13,SP,CLEV,2600,XXX,HHHH,HHHH-LS05;HHHH-LS06;HHHH-LS08;HHHH-LS09;HHHH-LS10;HHHH-LS11;HHHH-LS14;HHHH-LS15
S,J1,JA0001,J1SCCC13,SP,CLEV,2700,XXX,TTT,TTT-LS01;TTT-LS03;TTT-LS04
S,J1,JA0001,J1SCCC13,SP,CLEV,2700,XXX,HHHH,HHHH-LS11
S,J1,JA0001,J1SCCC13,SP,CLEV,2800,XXX,TTT,TTT-LS02
S,J1,JA0001,J1SCCC13,SP,CLEV,2800,XXX,HHHH,HHHH-LS05;HHHH-LS06;HHHH-LS07;HHHH-LS08;HHHH-LS09;HHHH-LS10;HHHH-LS14;HHHH-LS90;HHHH-LS98
S,J1,JA0001,J1SCCC13,SP,CLEV,2900,XXX,HHHH,HHHH-LS01;HHHH-LS03;HHHH-LS05;HHHH-LS06;HHHH-LS07;HHHH-LS10;HHHH-LS11;HHHH-LS15;HHHH-LS90;HHHH-LS98
